id,cuisine
48664,irish
14122,indian
3175,italian
3403,italian
11062,french
16629,korean
11349,filipino
14353,cajun_creole
25633,japanese
11424,moroccan
36024,greek
7151,mexican
12777,japanese
34289,mexican
13904,russian
40792,filipino
11649,vietnamese
227,jamaican
10396,korean
6559,korean
14195,jamaican
21511,vietnamese
431,british
5651,korean
20754,vietnamese
24905,japanese
16731,vietnamese
9006,italian
43909,jamaican
28526,indian
31141,southern_us
39787,brazilian
35320,japanese
25077,japanese
2902,moroccan
34305,southern_us
6174,spanish
24695,mexican
12211,british
13227,italian
728,brazilian
21635,french
14011,chinese
5861,cajun_creole
9976,spanish
49218,brazilian
27684,vietnamese
11095,italian
47314,southern_us
41901,italian
5859,thai
3947,chinese
14030,korean
10056,indian
39408,indian
35283,italian
13994,mexican
36302,british
16113,japanese
47207,irish
36198,southern_us
21134,jamaican
49070,filipino
8030,italian
31802,greek
36511,british
7785,russian
38965,moroccan
31453,spanish
43100,irish
32307,indian
45405,cajun_creole
28532,french
16092,jamaican
29029,indian
5596,jamaican
11369,british
37436,greek
2421,korean
22070,moroccan
10600,british
11150,russian
29257,french
38540,southern_us
18998,french
39974,indian
2159,brazilian
19679,moroccan
44146,chinese
36086,brazilian
20676,french
39779,irish
33522,russian
498,korean
45937,italian
41501,southern_us
44156,thai
5643,japanese
35874,spanish
24413,moroccan
47297,vietnamese
10073,jamaican
4798,greek
7802,indian
3970,russian
24416,korean
13072,chinese
29046,indian
12898,jamaican
24957,greek
18725,jamaican
46929,indian
23140,italian
30516,southern_us
34081,brazilian
12927,vietnamese
44088,indian
20785,irish
16672,chinese
5400,french
30322,indian
17272,mexican
9797,jamaican
14795,moroccan
7619,chinese
42124,italian
23249,korean
44158,french
17462,french
3580,british
9896,vietnamese
29669,chinese
30625,spanish
7685,russian
7632,korean
28349,indian
4510,filipino
35383,thai
18569,spanish
11379,chinese
9434,southern_us
37774,italian
33651,greek
47017,cajun_creole
31874,jamaican
26733,french
20962,british
1467,indian
11173,moroccan
12949,irish
11565,italian
29756,thai
25577,southern_us
36779,chinese
10974,greek
42163,italian
15337,italian
23242,jamaican
7952,brazilian
27424,greek
3816,indian
27190,irish
43764,filipino
17714,vietnamese
30022,russian
33281,chinese
43503,thai
27385,southern_us
2396,vietnamese
25387,italian
1017,vietnamese
18852,korean
14861,indian
47487,filipino
46015,chinese
12684,italian
12588,indian
33061,indian
38952,french
20915,brazilian
34732,japanese
48656,chinese
38736,spanish
20374,irish
18664,chinese
15638,filipino
10458,italian
47980,moroccan
43084,british
4534,indian
26269,korean
23498,chinese
5053,filipino
5010,chinese
49028,irish
36714,russian
21490,irish
8448,cajun_creole
49408,irish
28982,indian
20207,vietnamese
37751,jamaican
42412,irish
47466,spanish
40672,chinese
47821,indian
42090,vietnamese
10019,spanish
45793,filipino
32933,irish
48283,russian
19798,russian
41233,japanese
37147,chinese
26516,moroccan
4305,japanese
30883,filipino
31677,greek
25378,spanish
40122,french
20889,indian
10994,thai
29311,vietnamese
46431,moroccan
17648,mexican
32111,japanese
15728,mexican
16960,japanese
23535,cajun_creole
29667,jamaican
31729,british
41910,brazilian
13996,greek
21089,indian
32705,cajun_creole
42847,irish
26201,southern_us
26813,indian
32471,indian
44990,greek
17237,french
39403,spanish
15652,cajun_creole
14568,jamaican
44779,brazilian
37888,jamaican
9529,brazilian
20700,irish
17741,cajun_creole
17475,moroccan
12581,korean
5996,italian
29042,brazilian
987,korean
39819,spanish
31679,vietnamese
1150,chinese
39167,filipino
43037,mexican
20071,moroccan
43815,mexican
31649,southern_us
12218,spanish
32836,french
18175,thai
48197,cajun_creole
31474,jamaican
46428,mexican
25246,jamaican
2991,greek
38216,italian
14978,italian
31085,korean
34515,japanese
6026,indian
19132,french
48775,cajun_creole
29309,vietnamese
4033,jamaican
36462,russian
13235,french
17863,vietnamese
25694,spanish
24204,french
14541,southern_us
13993,mexican
8996,korean
9943,irish
22707,french
35292,chinese
46886,thai
11566,thai
8272,jamaican
30552,filipino
21033,korean
42971,japanese
42275,italian
44059,spanish
44159,irish
48500,british
14617,british
7867,mexican
13913,filipino
40684,filipino
49174,japanese
34772,mexican
16738,italian
11353,cajun_creole
17429,vietnamese
6213,korean
26682,mexican
42067,mexican
45944,irish
43318,italian
32084,japanese
23806,french
2721,moroccan
6479,korean
48519,thai
12560,thai
4171,indian
14434,jamaican
21159,indian
44745,southern_us
12965,indian
39978,chinese
32514,korean
1336,irish
48649,cajun_creole
21591,korean
32813,chinese
5818,spanish
39944,greek
33274,jamaican
13429,filipino
9739,spanish
44031,cajun_creole
25007,indian
29143,russian
41309,mexican
17675,moroccan
5570,italian
12206,irish
33553,chinese
30898,indian
23937,chinese
11454,irish
16091,brazilian
6058,southern_us
18720,mexican
42018,italian
3462,korean
19617,british
18874,filipino
6416,british
15063,cajun_creole
46292,indian
38247,british
36427,chinese
47417,mexican
4768,thai
11626,cajun_creole
21027,southern_us
22079,moroccan
20527,japanese
27846,vietnamese
16236,indian
46145,irish
7761,irish
34212,jamaican
17180,moroccan
4546,vietnamese
44474,vietnamese
37886,japanese
17842,moroccan
27282,jamaican
979,chinese
6895,greek
4150,brazilian
32995,greek
8444,spanish
13686,chinese
8918,southern_us
17569,indian
19313,spanish
23833,filipino
4623,chinese
18164,chinese
45780,british
17994,irish
12268,moroccan
14368,brazilian
19242,chinese
21658,spanish
32160,spanish
20931,cajun_creole
30800,mexican
33829,brazilian
29674,cajun_creole
36367,italian
40547,brazilian
39583,british
18638,british
10010,chinese
7084,cajun_creole
30421,brazilian
24243,italian
38417,irish
5183,moroccan
4522,korean
29727,british
47928,chinese
11211,cajun_creole
10117,vietnamese
26611,indian
21852,korean
41769,moroccan
16342,irish
13694,mexican
1173,jamaican
12257,vietnamese
27392,filipino
20360,japanese
16090,italian
31245,french
23411,british
46268,jamaican
45488,irish
39708,italian
25281,jamaican
9057,russian
24917,russian
49532,filipino
5491,spanish
33378,chinese
23340,irish
13456,brazilian
31952,southern_us
39823,indian
445,southern_us
28523,mexican
32201,thai
5612,thai
44099,brazilian
7608,southern_us
30971,british
38223,irish
43482,cajun_creole
36483,jamaican
9875,thai
18378,vietnamese
9583,irish
13947,greek
8681,mexican
46374,british
47034,vietnamese
45643,thai
5551,japanese
23694,indian
32724,british
48999,spanish
5952,greek
36593,greek
48894,indian
27066,russian
9343,southern_us
35625,irish
22159,russian
39883,italian
20939,thai
21471,cajun_creole
2208,vietnamese
38731,cajun_creole
10206,cajun_creole
425,korean
11081,thai
48333,chinese
46536,korean
25686,filipino
41323,russian
30523,japanese
29731,russian
23018,russian
43425,french
43325,brazilian
24159,french
2121,spanish
15876,brazilian
11191,french
4338,filipino
4072,thai
29363,korean
29278,thai
4276,irish
47413,mexican
16670,japanese
31767,southern_us
37741,greek
45568,cajun_creole
13871,jamaican
15015,italian
1536,southern_us
1466,mexican
10405,chinese
15963,italian
45075,japanese
2588,french
17070,irish
14012,chinese
44422,japanese
14609,brazilian
46913,brazilian
5710,thai
16086,korean
48335,italian
41667,thai
20551,irish
29812,filipino
32212,jamaican
18,moroccan
14823,chinese
30464,thai
31748,indian
8081,brazilian
2484,greek
41751,jamaican
25020,korean
6889,british
37348,korean
27337,japanese
21625,mexican
43407,italian
737,cajun_creole
42668,cajun_creole
36758,moroccan
3528,italian
40542,irish
8277,cajun_creole
22826,indian
16937,vietnamese
8216,southern_us
10738,thai
11932,british
21240,french
14296,brazilian
24128,irish
44718,moroccan
40317,korean
22385,vietnamese
16417,southern_us
19098,italian
36846,chinese
10401,filipino
10602,brazilian
16051,italian
25205,indian
45464,spanish
8956,vietnamese
23386,spanish
7691,cajun_creole
21774,french
49705,chinese
34095,russian
40336,irish
44728,italian
10843,cajun_creole
21666,indian
44202,cajun_creole
17673,filipino
34724,thai
32367,brazilian
14479,mexican
46203,italian
7485,spanish
24792,japanese
37601,vietnamese
11749,russian
40459,british
6034,southern_us
46184,irish
8659,british
28264,vietnamese
40788,korean
25901,mexican
6880,italian
26443,jamaican
27597,chinese
4679,chinese
27054,italian
33316,irish
28346,italian
46206,jamaican
9856,moroccan
36740,irish
38157,moroccan
11701,chinese
43877,greek
21737,japanese
17489,spanish
5182,cajun_creole
47765,southern_us
36916,brazilian
21953,thai
44316,mexican
37928,brazilian
23423,mexican
26636,korean
27428,french
29136,korean
45677,chinese
35525,vietnamese
28707,russian
4234,chinese
45606,indian
6646,moroccan
1733,jamaican
31169,british
45279,greek
14269,thai
26266,brazilian
15973,cajun_creole
15279,moroccan
33120,irish
26073,british
25767,irish
12044,brazilian
822,italian
13536,chinese
1978,cajun_creole
3895,vietnamese
8427,british
16946,italian
9005,mexican
42707,indian
17931,vietnamese
2110,mexican
21611,french
48079,irish
22441,russian
43783,irish
49514,italian
26278,jamaican
39096,chinese
36782,italian
31016,indian
41700,russian
8046,filipino
14017,italian
48126,jamaican
48972,moroccan
21200,french
37825,russian
24835,vietnamese
38205,chinese
48460,greek
29019,japanese
18799,vietnamese
23742,mexican
30089,korean
1400,korean
7025,brazilian
19873,irish
29374,spanish
45577,thai
46375,greek
28377,japanese
39019,italian
16754,korean
28648,moroccan
32006,indian
49138,italian
14159,russian
33747,filipino
49510,japanese
2118,korean
14463,moroccan
12299,russian
16115,moroccan
30854,filipino
41412,french
36655,cajun_creole
31595,korean
8225,indian
47650,moroccan
40681,greek
43979,brazilian
7934,cajun_creole
45199,vietnamese
6851,korean
4006,vietnamese
610,chinese
18142,moroccan
34363,filipino
30475,mexican
35246,brazilian
29020,british
27993,french
24921,thai
22164,french
725,cajun_creole
34349,british
48655,korean
46658,moroccan
28212,indian
27714,greek
6049,korean
19836,japanese
33934,brazilian
1338,greek
21498,jamaican
27005,greek
40168,greek
4877,japanese
15415,cajun_creole
5545,spanish
20433,british
11634,korean
25492,mexican
21017,indian
22311,japanese
17808,russian
30869,korean
11794,moroccan
26414,irish
1450,southern_us
17605,french
19789,cajun_creole
25287,greek
526,southern_us
6426,russian
838,russian
38921,cajun_creole
43956,vietnamese
16406,british
33285,british
45131,southern_us
44192,brazilian
36629,brazilian
23975,southern_us
46511,spanish
45907,jamaican
22734,greek
43589,thai
30287,british
23900,thai
11928,greek
16529,french
25626,moroccan
12962,mexican
19959,filipino
18195,thai
37128,chinese
25730,thai
40554,korean
34484,korean
17596,filipino
47805,indian
8438,russian
31594,greek
2308,indian
40522,japanese
42693,spanish
48848,spanish
44560,japanese
7700,brazilian
43908,french
3930,russian
20940,vietnamese
12360,moroccan
23094,chinese
20327,cajun_creole
34630,russian
41264,moroccan
25085,brazilian
48479,moroccan
31715,filipino
29569,italian
39317,jamaican
15719,spanish
4162,vietnamese
15001,greek
12123,indian
42748,brazilian
41905,moroccan
4484,chinese
30867,italian
17319,chinese
13081,korean
11899,russian
13374,thai
27495,vietnamese
18138,moroccan
14851,vietnamese
16111,moroccan
23947,brazilian
5970,french
16594,french
5820,korean
28254,french
10280,chinese
45113,brazilian
26103,irish
14985,korean
35731,spanish
30031,british
27627,italian
43874,greek
14497,italian
45524,southern_us
42287,irish
5922,korean
25698,filipino
19355,vietnamese
24250,british
11355,italian
40719,southern_us
17155,mexican
4387,southern_us
21848,moroccan
45934,mexican
14669,spanish
7153,irish
19848,italian
7324,jamaican
11419,spanish
42599,french
30771,korean
28371,filipino
33112,cajun_creole
49146,cajun_creole
40340,greek
10502,french
47056,moroccan
41269,vietnamese
3350,brazilian
23684,indian
20727,russian
23099,british
49125,filipino
24362,japanese
44077,chinese
22428,korean
34271,filipino
24892,southern_us
28073,cajun_creole
37462,russian
12,mexican
49513,vietnamese
43115,french
44461,russian
41691,mexican
24331,chinese
34010,korean
33379,chinese
22653,korean
18136,indian
47396,indian
373,vietnamese
28717,irish
41036,indian
23119,cajun_creole
22546,irish
29176,moroccan
36192,cajun_creole
41978,russian
16397,indian
22951,british
35400,thai
18095,russian
12517,japanese
37493,russian
3927,southern_us
1147,moroccan
1370,british
18935,mexican
10993,korean
4693,chinese
10439,greek
17130,jamaican
1815,southern_us
871,indian
18587,italian
34251,indian
12739,filipino
36588,filipino
18833,mexican
47216,chinese
9988,chinese
31994,spanish
47730,cajun_creole
23665,russian
36099,french
20308,british
36430,british
19185,mexican
12413,jamaican
35605,indian
20708,italian
19801,southern_us
32603,irish
22243,indian
7244,indian
37724,chinese
22988,mexican
41278,jamaican
2244,greek
5,brazilian
32270,southern_us
7837,japanese
28188,filipino
41484,spanish
4767,cajun_creole
13508,thai
6806,japanese
26307,vietnamese
33387,mexican
9764,filipino
4815,vietnamese
42662,filipino
41477,british
6417,greek
22285,russian
49476,thai
26084,vietnamese
44742,british
19022,filipino
32578,thai
10514,japanese
13815,french
19472,southern_us
7373,vietnamese
23280,cajun_creole
11559,southern_us
12765,french
40511,french
40858,french
24236,russian
16187,cajun_creole
42423,russian
32296,french
44908,jamaican
2833,vietnamese
25142,mexican
7268,brazilian
5582,russian
25289,jamaican
2838,filipino
10185,chinese
45665,korean
38764,jamaican
33129,italian
18427,french
15256,filipino
6477,russian
30986,japanese
25978,jamaican
5957,spanish
40329,russian
11071,italian
48793,filipino
5115,british
40723,french
41245,greek
6240,french
4699,indian
13769,chinese
33336,french
4811,russian
18127,filipino
42772,filipino
45102,italian
26926,irish
47055,brazilian
15650,chinese
26966,italian
45230,greek
44400,cajun_creole
26203,thai
21311,japanese
11945,italian
25732,thai
39567,southern_us
25575,french
7211,cajun_creole
13410,indian
173,spanish
11563,thai
38716,vietnamese
32625,italian
22638,chinese
23818,japanese
8596,japanese
27471,southern_us
28233,moroccan
47682,vietnamese
20385,filipino
12567,indian
43903,filipino
4925,cajun_creole
7818,korean
35051,korean
4586,filipino
20743,vietnamese
16369,indian
13883,italian
38849,japanese
26017,japanese
24719,japanese
15767,brazilian
30007,greek
34297,irish
30597,vietnamese
25578,french
41719,japanese
23913,korean
11153,southern_us
39196,mexican
7338,japanese
21090,japanese
25451,filipino
5482,russian
23031,southern_us
15926,italian
28527,brazilian
40828,indian
42196,vietnamese
39387,japanese
28870,southern_us
15503,italian
36678,indian
38576,southern_us
16192,british
25622,cajun_creole
12687,vietnamese
48280,russian
47405,french
15140,french
20579,irish
30880,thai
39040,moroccan
17487,korean
3762,mexican
20910,filipino
19072,greek
39412,irish
28679,cajun_creole
7314,filipino
34143,british
5594,moroccan
24503,british
28432,italian
21054,italian
11965,moroccan
30692,irish
9901,british
37008,russian
25505,moroccan
10740,greek
21791,japanese
5539,brazilian
19680,irish
24129,korean
8351,cajun_creole
12701,mexican
12042,korean
26441,chinese
21399,british
43615,cajun_creole
12283,chinese
32715,cajun_creole
24499,korean
9035,brazilian
22563,thai
28467,thai
41765,korean
38064,japanese
31087,indian
23005,brazilian
25806,korean
37930,chinese
10879,cajun_creole
40080,korean
11216,mexican
42099,filipino
27377,mexican
4453,russian
9001,indian
27383,moroccan
18472,vietnamese
22313,japanese
31709,russian
38931,french
5261,russian
17530,japanese
19071,thai
42108,chinese
7099,southern_us
10678,japanese
226,italian
16283,irish
42538,greek
7991,brazilian
6127,french
16011,spanish
5664,jamaican
19882,moroccan
48540,irish
45897,jamaican
46935,french
738,irish
25990,southern_us
15397,greek
17496,cajun_creole
29458,indian
31331,irish
17562,spanish
12661,chinese
35726,moroccan
34728,southern_us
32619,chinese
14510,mexican
25391,mexican
34723,russian
28055,irish
15498,filipino
42070,japanese
26506,japanese
35888,filipino
40255,mexican
2943,french
48785,chinese
8979,moroccan
27068,southern_us
19842,greek
28677,southern_us
27565,irish
35410,spanish
6149,southern_us
45188,jamaican
33341,irish
15024,jamaican
35126,italian
19020,mexican
9491,filipino
40281,indian
34120,greek
6504,brazilian
8285,italian
21811,jamaican
24014,moroccan
5134,indian
7360,cajun_creole
47692,french
41845,mexican
34326,russian
19249,korean
6843,russian
15897,mexican
17032,italian
16293,russian
9128,indian
40249,brazilian
33418,thai
38161,chinese
24973,mexican
30725,irish
46619,korean
16252,british
4516,italian
3652,brazilian
7704,southern_us
18104,french
39865,jamaican
22207,mexican
29362,british
40422,japanese
5285,irish
36114,mexican
26586,filipino
49698,french
27718,korean
36219,spanish
30609,cajun_creole
44118,moroccan
30917,thai
37880,irish
43301,thai
21584,moroccan
8328,french
46508,southern_us
31063,italian
17264,irish
586,cajun_creole
19414,british
10375,brazilian
29177,greek
949,indian
28118,moroccan
4160,brazilian
24882,filipino
13571,irish
11532,french
6928,korean
31998,filipino
22741,mexican
13915,irish
48633,italian
1011,italian
17649,cajun_creole
32786,russian
18615,mexican
48257,british
11599,japanese
43063,brazilian
14526,vietnamese
37125,chinese
8063,british
32934,italian
12139,italian
33392,jamaican
8538,japanese
47527,irish
33955,greek
8088,moroccan
33306,cajun_creole
22004,vietnamese
49699,italian
45344,mexican
8924,cajun_creole
8965,japanese
37812,irish
26605,chinese
1499,brazilian
41392,jamaican
2338,filipino
48685,jamaican
39463,korean
16150,russian
42577,korean
761,spanish
43360,thai
47783,thai
20532,thai
11963,brazilian
41456,mexican
20446,british
34645,filipino
4238,filipino
49502,moroccan
6451,korean
18981,vietnamese
35385,mexican
2459,southern_us
32884,irish
4809,thai
14992,mexican
36732,japanese
33064,russian
16264,mexican
46857,southern_us
7003,jamaican
20492,moroccan
25654,vietnamese
10849,greek
29207,cajun_creole
27412,southern_us
47264,cajun_creole
24155,jamaican
49484,korean
36541,chinese
49339,brazilian
25840,italian
14136,moroccan
45538,greek
31716,british
35893,french
20742,indian
1158,spanish
7742,mexican
14846,indian
27770,indian
41274,moroccan
43871,cajun_creole
24983,korean
37305,indian
18545,brazilian
41013,korean
15782,brazilian
3892,chinese
16005,jamaican
38901,filipino
40350,french
40268,japanese
11941,southern_us
32193,vietnamese
6438,jamaican
28612,british
34937,spanish
18750,korean
44983,greek
8662,chinese
10026,brazilian
784,greek
28879,spanish
5707,thai
45299,cajun_creole
40004,spanish
7800,mexican
20166,jamaican
48006,filipino
20841,greek
23893,moroccan
20164,korean
45206,british
22864,spanish
46996,irish
16927,british
678,vietnamese
1317,indian
43897,japanese
24269,filipino
11316,british
1902,korean
46191,spanish
31549,irish
22391,moroccan
19490,brazilian
8356,irish
45697,filipino
47308,russian
46898,brazilian
14830,greek
3738,brazilian
33149,spanish
36390,spanish
10543,british
22597,indian
49045,southern_us
26531,indian
38356,spanish
31739,spanish
28912,mexican
42828,british
3903,russian
44976,cajun_creole
28573,french
44215,russian
35636,japanese
10709,vietnamese
44787,british
3263,russian
36111,vietnamese
38476,vietnamese
28105,irish
43568,italian
6441,korean
45081,spanish
8666,brazilian
35983,mexican
14186,thai
10143,jamaican
2448,indian
26012,jamaican
48776,japanese
39833,korean
12533,irish
13637,filipino
5998,british
28339,cajun_creole
26881,chinese
40945,indian
36422,chinese
40041,vietnamese
38541,chinese
35240,filipino
44367,vietnamese
18043,indian
35014,british
30069,filipino
16713,cajun_creole
12339,french
12234,vietnamese
12453,italian
22609,chinese
44725,chinese
29732,cajun_creole
44392,cajun_creole
23798,irish
24772,russian
12345,moroccan
23309,mexican
40450,chinese
28710,chinese
8336,jamaican
3554,irish
5668,italian
34033,moroccan
20513,irish
1130,brazilian
30203,jamaican
46316,italian
29023,chinese
22289,greek
49330,thai
32512,jamaican
4554,russian
14947,vietnamese
33667,japanese
49000,indian
31457,filipino
46254,japanese
37570,greek
5605,russian
24507,italian
30816,moroccan
32852,korean
13107,vietnamese
20463,russian
85,moroccan
27025,chinese
40983,vietnamese
20113,filipino
44284,korean
16999,irish
35662,british
14382,irish
40297,italian
32630,japanese
7264,chinese
14867,british
18802,british
3985,korean
35155,british
17760,moroccan
14474,japanese
28666,cajun_creole
38277,filipino
7931,italian
49649,french
8266,spanish
29725,filipino
20460,spanish
4097,indian
44710,brazilian
6344,cajun_creole
11194,thai
44716,italian
34191,chinese
39699,filipino
14929,indian
47451,mexican
24368,thai
884,chinese
5137,russian
38574,russian
48792,russian
49132,mexican
5669,cajun_creole
37952,irish
49298,greek
41405,italian
34909,japanese
10767,vietnamese
5721,thai
27292,korean
18692,korean
27907,mexican
45127,indian
33534,cajun_creole
26,indian
13068,jamaican
45579,brazilian
28956,jamaican
1201,italian
43090,cajun_creole
30197,filipino
27762,jamaican
43057,korean
24887,indian
43916,italian
544,moroccan
10438,thai
9331,indian
649,spanish
32577,southern_us
36873,korean
48446,thai
28909,thai
1999,spanish
42137,greek
48503,greek
49033,greek
1053,spanish
5535,southern_us
21864,vietnamese
21042,irish
3321,moroccan
16337,british
22885,korean
4020,british
41425,vietnamese
2830,moroccan
26570,italian
19943,moroccan
17114,french
6009,irish
43791,irish
13681,spanish
11385,brazilian
21875,southern_us
32449,korean
3924,vietnamese
8799,greek
1989,chinese
23288,mexican
23920,cajun_creole
46349,brazilian
44238,moroccan
31337,italian
14492,korean
18368,irish
13781,indian
42371,chinese
20640,jamaican
48955,moroccan
46955,filipino
30032,french
3103,indian
19597,british
23435,mexican
31446,irish
33791,korean
23813,filipino
14538,jamaican
35181,brazilian
6246,mexican
40850,french
32080,moroccan
781,russian
7679,spanish
44640,irish
17645,indian
12454,mexican
28430,southern_us
6876,brazilian
48868,french
43333,japanese
9807,japanese
27843,jamaican
45089,spanish
41811,korean
28131,mexican
23394,italian
29599,greek
40086,moroccan
20013,russian
18134,jamaican
48291,russian
30903,italian
2777,spanish
3630,cajun_creole
37511,vietnamese
26835,cajun_creole
7201,mexican
20442,moroccan
19136,irish
40878,jamaican
1177,russian
43121,japanese
11307,japanese
37617,italian
25583,british
27863,indian
17830,vietnamese
18267,vietnamese
29923,filipino
27827,japanese
4616,russian
9979,chinese
2878,indian
40101,french
13411,filipino
9683,greek
48733,indian
27233,mexican
25926,french
22098,southern_us
16095,japanese
15839,italian
10882,brazilian
44004,japanese
45224,italian
40285,moroccan
20598,chinese
19307,spanish
14899,southern_us
36512,korean
37453,russian
4319,chinese
28718,british
44611,cajun_creole
26031,vietnamese
36988,irish
24182,chinese
4727,indian
25982,southern_us
9544,cajun_creole
48030,mexican
47789,russian
16245,chinese
12440,irish
32989,brazilian
10582,brazilian
23028,greek
45653,british
46888,french
20392,southern_us
13453,jamaican
1300,brazilian
29343,irish
27423,korean
46977,thai
27479,greek
37899,mexican
21177,italian
45590,japanese
46775,southern_us
45416,cajun_creole
23039,moroccan
26308,greek
23306,korean
42367,irish
41379,thai
16715,italian
33712,filipino
24136,chinese
26094,thai
2212,moroccan
19672,thai
42872,moroccan
36661,chinese
26319,brazilian
263,russian
13942,filipino
43311,spanish
12743,chinese
7519,russian
35601,mexican
44197,korean
8617,chinese
6573,brazilian
13377,korean
31725,chinese
13042,thai
2701,mexican
38137,italian
11356,irish
3202,spanish
15530,british
18012,mexican
22683,indian
37199,irish
5169,cajun_creole
43401,brazilian
7246,japanese
36491,irish
40868,irish
8084,spanish
45914,japanese
32344,russian
27508,korean
27323,irish
29576,brazilian
13998,southern_us
28214,cajun_creole
2918,brazilian
19918,brazilian
44955,cajun_creole
7007,jamaican
32164,japanese
20929,spanish
10380,vietnamese
28015,french
24501,irish
37257,chinese
17772,brazilian
7977,filipino
24949,brazilian
9467,japanese
18520,moroccan
48539,russian
11435,vietnamese
44041,russian
44022,moroccan
19010,irish
18395,french
35008,japanese
45807,moroccan
27065,greek
460,british
22725,indian
32575,jamaican
10099,korean
9431,filipino
9493,brazilian
30423,chinese
11861,russian
22632,southern_us
32893,korean
5868,chinese
3938,japanese
17724,korean
4075,british
24174,korean
34798,moroccan
9407,irish
4008,japanese
6472,french
43384,cajun_creole
47289,british
27905,korean
9628,chinese
41613,irish
8128,chinese
33224,russian
21571,japanese
41246,british
48240,japanese
46816,japanese
45778,indian
13798,irish
31606,thai
43293,spanish
27725,korean
7614,southern_us
24798,spanish
16256,vietnamese
10296,brazilian
46895,moroccan
18706,spanish
25895,japanese
42986,mexican
42194,filipino
44727,korean
2381,jamaican
7850,italian
21066,indian
1427,jamaican
30832,korean
44593,irish
35604,jamaican
42802,moroccan
30307,mexican
8893,chinese
43086,brazilian
278,french
48861,korean
9641,thai
18801,southern_us
13009,chinese
42823,filipino
3954,vietnamese
49035,brazilian
34278,vietnamese
25941,russian
38577,vietnamese
37973,cajun_creole
813,jamaican
29444,filipino
30058,korean
34601,russian
42370,jamaican
9228,italian
12638,spanish
37549,southern_us
19802,jamaican
30931,russian
22179,greek
44664,korean
42631,jamaican
23407,italian
30557,brazilian
28888,french
326,spanish
47891,moroccan
22600,moroccan
24737,spanish
11278,british
42285,brazilian
18700,irish
11577,indian
5218,indian
13220,russian
16992,brazilian
22967,vietnamese
16610,indian
46382,french
28228,spanish
18123,brazilian
25348,russian
48051,spanish
26379,japanese
38821,cajun_creole
44418,british
22932,greek
17089,russian
17307,russian
8828,irish
21515,thai
41525,british
18627,vietnamese
8423,moroccan
17848,french
12762,korean
2524,brazilian
15334,indian
3322,greek
5367,indian
5255,cajun_creole
9150,chinese
22599,korean
7368,korean
25212,thai
29633,vietnamese
26841,jamaican
20127,irish
4992,indian
35021,japanese
47863,british
530,thai
1974,british
3006,mexican
23010,british
21593,spanish
11204,spanish
3363,chinese
33675,italian
38682,irish
46627,cajun_creole
12852,cajun_creole
37503,southern_us
20805,japanese
18925,mexican
27954,cajun_creole
20154,moroccan
11714,vietnamese
11134,cajun_creole
29380,cajun_creole
19736,french
10476,vietnamese
4136,thai
36681,british
35006,spanish
36876,brazilian
10774,irish
27429,indian
9455,korean
5774,korean
48634,japanese
37245,brazilian
17279,greek
9366,korean
26166,korean
5247,greek
41148,irish
19055,italian
2229,spanish
27352,chinese
24718,southern_us
17647,british
21324,british
4946,irish
21404,irish
6849,mexican
4572,greek
48468,mexican
37152,korean
825,chinese
47537,italian
5072,cajun_creole
18872,jamaican
37657,spanish
39345,korean
9604,greek
5363,italian
12065,irish
12366,irish
15642,british
20213,jamaican
16381,thai
25412,greek
34973,russian
13475,vietnamese
24334,italian
4428,moroccan
7273,mexican
35903,italian
41592,british
44689,russian
42405,chinese
6995,moroccan
2577,moroccan
48095,thai
6623,irish
22733,greek
36104,french
23779,thai
46697,indian
47965,brazilian
17225,filipino
37106,chinese
12615,cajun_creole
36033,cajun_creole
45146,jamaican
45800,moroccan
30163,russian
12660,irish
11490,british
40192,thai
21436,irish
48613,cajun_creole
1628,british
19953,korean
44451,french
45922,italian
4804,spanish
1751,british
26520,italian
39367,japanese
23616,vietnamese
38862,japanese
21414,southern_us
2452,thai
27591,russian
14224,vietnamese
36691,french
15391,southern_us
11104,filipino
16206,moroccan
9156,british
16344,chinese
33295,french
47513,greek
5352,japanese
28741,japanese
6847,french
36463,japanese
14838,brazilian
37311,southern_us
6347,indian
47812,greek
34919,greek
14812,greek
11772,cajun_creole
44916,spanish
2014,spanish
13041,korean
40815,russian
32713,korean
38272,brazilian
30770,greek
22254,japanese
45828,thai
49113,chinese
37876,filipino
30219,moroccan
3111,french
33267,japanese
35742,spanish
15890,russian
10968,indian
45879,thai
18676,irish
29425,russian
27055,southern_us
19485,irish
47644,chinese
1988,italian
21210,japanese
3792,mexican
9071,southern_us
25703,italian
25404,russian
5791,irish
35221,russian
33813,jamaican
21441,greek
10503,moroccan
17270,moroccan
17560,irish
25735,korean
34818,italian
2970,irish
39582,indian
22358,spanish
2864,chinese
15823,indian
31475,french
30636,chinese
28962,filipino
45813,cajun_creole
4000,chinese
35530,korean
974,japanese
12382,british
7347,spanish
26496,russian
33767,irish
48412,jamaican
40496,jamaican
37961,moroccan
6571,british
49304,korean
34097,greek
10646,filipino
44083,irish
48463,moroccan
1063,brazilian
30583,british
26237,jamaican
8680,mexican
32752,french
23273,filipino
5717,russian
2579,thai
45463,indian
38241,japanese
30514,vietnamese
13101,vietnamese
19210,mexican
26502,brazilian
46982,thai
21905,irish
46699,vietnamese
15406,thai
45763,greek
721,filipino
32708,thai
38004,filipino
17682,spanish
46596,british
